population,run,group,year,contact_type,condition,age_category,cost_location,engage_tier,cost_attributed,total_cost,members,employees,visits,members_clm,hierarchy,pmpy_cost,pmpy_cost_clm,avg_risk,pmpy_cost_risk,pmpy_cost_clm_risk
Total,run3,Engaged,2018,HA Case Calls,Total,<18,Inpatient,,Member,5376,26,,1,1,,206.76923077,5376,1.3928957981,148.44558441,3859.5851947
Total,run3,Engaged,2018,HA Case Calls,Total,<18,Medical,,Member,67147.13,26,,205,23,,2582.5819231,2919.4404348,1.3928957981,1854.1099245,2095.9503495
Total,run3,Engaged,2018,HA Case Calls,Total,<18,Office Visit,,Member,2336.03,26,,18,14,,89.847307692,166.85928571,1.3928957981,64.503969224,119.7930857
Total,run3,Engaged,2018,HA Case Calls,Total,<18,Outpatient,,Member,26049.47,26,,29,9,,1001.9026923,2894.3855556,1.3928957981,719.29479124,2077.9627303
Total,run3,Engaged,2018,HA Case Calls,Total,<18,Pharmacy,,Member,4998.13,26,,71,16,,192.23576923,312.383125,1.3928957981,138.0115939,224.26884009
Total,run3,Engaged,2018,HA Case Calls,Total,<18,Professional,,Member,35721.66,26,,192,23,,1373.91,1553.1156522,1.3928957981,986.36954888,1115.0264466
Total,run3,Engaged,2018,HA Case Calls,Total,<18,Total,,Member,72145.26,26,,,,,2774.8176923,,1.3928957981,1992.1215184,
Total,run3,Engaged,2018,HA Case Calls,Total,>65,ER,,Member,14881.96,28,20,15,4,,531.49857143,3720.49,1.3928957981,381.57812821,2671.0468975
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Inpatient,,Member,276041.46,28,20,12,5,,9858.6235714,55208.292,1.3928957981,7077.7897277,39635.622475
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Medical,,Member,507649.12,28,20,541,27,,18130.325714,18801.819259,1.3928957981,13016.282869,13498.367419
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Office Visit,,Member,3123.31,28,20,16,11,,111.54678571,283.93727273,1.3928957981,80.082649303,203.84674368
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Outpatient,,Member,109494.62,28,20,175,19,,3910.5221429,5762.8747368,1.3928957981,2807.4764446,4137.3337078
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Pharmacy,,Member,55942.36,28,20,509,26,,1997.9414286,2151.6292308,1.3928957981,1434.3796796,1544.716578
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Professional,,Member,122113.04,28,20,420,27,,4361.18,4522.7051852,1.3928957981,3131.0166963,3246.9802776
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Total,,Member,563591.48,28,20,,,,20128.267143,,1.3928957981,14450.662548,
Total,run3,Engaged,2018,MEP Login,Total,18-35,ER,,Member,114547.15,381,328,69,44,,300.64868766,2603.3443182,1.3928957981,215.84434965,1869.0158458
Total,run3,Engaged,2018,MEP Login,Total,18-35,Inpatient,,Member,156989.27,381,328,26,14,,412.04532808,11213.519286,1.3928957981,295.81920532,8050.5083733
Total,run3,Engaged,2018,MEP Login,Total,18-35,Maternity,,Member,22786.74,381,328,55,17,,59.807716535,1340.3964706,1.3928957981,42.937681783,962.30922114
Total,run3,Engaged,2018,MEP Login,Total,18-35,Medical,,Member,1013890.92,381,328,2227,299,,2661.1310236,3390.9395318,1.3928957981,1910.5025855,2434.4531274
Total,run3,Engaged,2018,MEP Login,Total,18-35,Office Visit,,Member,30637.13,381,328,157,126,,80.412414698,243.1518254,1.3928957981,57.730387879,174.56569668
Total,run3,Engaged,2018,MEP Login,Total,18-35,Outpatient,,Member,361552.61,381,328,400,107,,948.95698163,3378.9963551,1.3928957981,681.28354104,2425.878777
Total,run3,Engaged,2018,MEP Login,Total,18-35,Pharmacy,,Member,118791.36,381,328,1323,239,,311.78834646,497.03497908,1.3928957981,223.84183145,356.83572293
Total,run3,Engaged,2018,MEP Login,Total,18-35,Professional,,Member,495349.04,381,328,2066,299,,1300.1287139,1656.6857525,1.3928957981,933.39983917,1189.3824038
Total,run3,Engaged,2018,MEP Login,Total,18-35,Total,,Member,1132682.28,381,328,,,,2972.9193701,,1.3928957981,2134.344417,
Total,run3,Engaged,2018,MEP Login,Total,36-50,ER,,Member,282994.83,659,526,134,78,,429.43069803,3628.1388462,1.3928957981,308.30066299,2604.745345
Total,run3,Engaged,2018,MEP Login,Total,36-50,Inpatient,,Member,589370.36,659,526,31,24,,894.34045524,24557.098333,1.3928957981,642.07276414,17630.247982
Total,run3,Engaged,2018,MEP Login,Total,36-50,Maternity,,Member,6921.84,659,526,15,7,,10.503550835,988.83428571,1.3928957981,7.5408015797,709.91260586
Total,run3,Engaged,2018,MEP Login,Total,36-50,Medical,,Member,2852318.1,659,526,5176,550,,4328.2520486,5186.0329091,1.3928957981,3107.3767718,3723.2023502
Total,run3,Engaged,2018,MEP Login,Total,36-50,Office Visit,,Member,61887.56,659,526,330,234,,93.911320182,264.47675214,1.3928957981,67.421640808,189.87547561
Total,run3,Engaged,2018,MEP Login,Total,36-50,Outpatient,,Member,1015746.76,659,526,944,287,,1541.3456146,3539.1873171,1.3928957981,1106.5763977,2540.884481
Total,run3,Engaged,2018,MEP Login,Total,36-50,Pharmacy,,Member,823880.36,659,526,4569,499,,1250.1978149,1651.0628457,1.3928957981,897.55300905,1185.345557
Total,run3,Engaged,2018,MEP Login,Total,36-50,Professional,,Member,1247200.98,659,526,4841,550,,1892.5659788,2267.6381455,1.3928957981,1358.72761,1628.0027182
Total,run3,Engaged,2018,MEP Login,Total,36-50,Total,,Member,3676198.46,659,526,,,,5578.4498634,,1.3928957981,4004.9297809,
Total,run3,Engaged,2018,MEP Login,Total,51-65,ER,,Member,164743.14,637,494,108,69,,258.62345369,2387.5817391,1.3928957981,185.67322412,1714.1136777
Total,run3,Engaged,2018,MEP Login,Total,51-65,Inpatient,,Member,551228.64,637,494,23,22,,865.3510832,25055.847273,1.3928957981,621.26045925,17988.314206
Total,run3,Engaged,2018,MEP Login,Total,51-65,Medical,,Member,3231865.66,637,494,6284,579,,5073.5724647,5581.8059758,1.3928957981,3642.4637591,4007.3392306
Total,run3,Engaged,2018,MEP Login,Total,51-65,Office Visit,,Member,79724.44,637,494,418,309,,125.15610675,258.00789644,1.3928957981,89.853172737,185.23129784
Total,run3,Engaged,2018,MEP Login,Total,51-65,Outpatient,,Member,1311337.34,637,494,1211,342,,2058.6143485,3834.3197076,1.3928957981,1477.9385158,2752.7685221
Total,run3,Engaged,2018,MEP Login,Total,51-65,Pharmacy,,Member,1062141.4,637,494,6610,535,,1667.4119309,1985.311028,1.3928957981,1197.0830361,1425.3119514
Total,run3,Engaged,2018,MEP Login,Total,51-65,Professional,,Member,1369299.68,637,494,5861,579,,2149.607033,2364.9389983,1.3928957981,1543.264784,1697.8578021
Total,run3,Engaged,2018,MEP Login,Total,51-65,Total,,Member,4294007.06,637,494,,,,6740.9843956,,1.3928957981,4839.5467951,
Total,run3,Engaged,2018,MEP Login,Total,<18,Medical,,Member,2495.14,2,,9,2,,1247.57,1247.57,1.3928957981,895.66642509,895.66642509
Total,run3,Engaged,2018,MEP Login,Total,<18,Office Visit,,Member,445.48,2,,3,2,,222.74,222.74,1.3928957981,159.9114595,159.9114595
Total,run3,Engaged,2018,MEP Login,Total,<18,Pharmacy,,Member,116.42,2,,5,2,,58.21,58.21,1.3928957981,41.790635078,41.790635078
Total,run3,Engaged,2018,MEP Login,Total,<18,Professional,,Member,2495.14,2,,9,2,,1247.57,1247.57,1.3928957981,895.66642509,895.66642509
Total,run3,Engaged,2018,MEP Login,Total,<18,Total,,Member,2611.56,2,,,,,1305.78,,1.3928957981,937.45706017,
Total,run3,Engaged,2018,MEP Login,Total,>65,ER,,Member,16576.55,27,20,15,5,,613.9462963,3315.31,1.3928957981,440.76972387,2380.1565089
Total,run3,Engaged,2018,MEP Login,Total,>65,Inpatient,,Member,149537.5,27,20,9,3,,5538.4259259,49845.833333,1.3928957981,3976.1954437,35785.758993
Total,run3,Engaged,2018,MEP Login,Total,>65,Medical,,Member,301491.69,27,20,366,25,,11166.358889,12059.6676,1.3928957981,8016.6505665,8657.9826119
Total,run3,Engaged,2018,MEP Login,Total,>65,Office Visit,,Member,2648.81,27,20,13,9,,98.104074074,294.31222222,1.3928957981,70.431739552,211.29521866
Total,run3,Engaged,2018,MEP Login,Total,>65,Outpatient,,Member,68133.32,27,20,118,18,,2523.4562963,3785.1844444,1.3928957981,1811.6619346,2717.4929019
Total,run3,Engaged,2018,MEP Login,Total,>65,Pharmacy,,Member,51087.61,27,20,378,24,,1892.1337037,2128.6504167,1.3928957981,1358.4172673,1528.2194257
Total,run3,Engaged,2018,MEP Login,Total,>65,Professional,,Member,83820.87,27,20,285,25,,3104.4766667,3352.8348,1.3928957981,2228.7931882,2407.0966433
Total,run3,Engaged,2018,MEP Login,Total,>65,Total,,Member,352579.3,27,20,,,,13058.492593,,1.3928957981,9375.0678339,
Total,run3,Engaged,2018,Tier,Total,18-35,ER,High,Member,110000.89,319,265,62,43,,344.83037618,2558.1602326,1.3928957981,247.56365598,1836.5768897
Total,run3,Engaged,2018,Tier,Total,18-35,Inpatient,High,Member,156296.82,319,265,25,13,,489.95868339,12022.832308,1.3928957981,351.7554465,8631.5374949
Total,run3,Engaged,2018,Tier,Total,18-35,Maternity,High,Member,20558.8,319,265,49,15,,64.447648903,1370.5866667,1.3928957981,46.26882283,983.98363219
Total,run3,Engaged,2018,Tier,Total,18-35,Medical,High,Member,929007.57,319,265,1901,257,,2912.2494357,3614.8154475,1.3928957981,2090.7877242,2595.1800935
Total,run3,Engaged,2018,Tier,Total,18-35,Office Visit,High,Member,27240.71,319,265,141,114,,85.394075235,238.95359649,1.3928957981,61.306865418,171.55166727
Total,run3,Engaged,2018,Tier,Total,18-35,Outpatient,High,Member,337665.42,319,265,350,98,,1058.5122884,3445.5655102,1.3928957981,759.93645027,2473.6706902
Total,run3,Engaged,2018,Tier,Total,18-35,Pharmacy,High,Member,119013.7,319,265,1201,202,,373.08369906,589.17673267,1.3928957981,267.84753,422.98694093
Total,run3,Engaged,2018,Tier,Total,18-35,Professional,High,Member,435045.33,319,265,1767,257,,1363.7784639,1692.7833852,1.3928957981,979.09582743,1215.2979337
Total,run3,Engaged,2018,Tier,Total,18-35,Total,High,Member,1048021.27,319,265,,,,3285.3331348,,1.3928957981,2358.6352542,
Total,run3,Engaged,2018,Tier,Total,36-50,ER,High,Member,327414.03,604,475,156,85,,542.07620861,3851.9297647,1.3928957981,389.17211851,2765.4112892
Total,run3,Engaged,2018,Tier,Total,36-50,Inpatient,High,Member,480200.92,604,475,31,25,,795.03463576,19208.0368,1.3928957981,570.77825696,13790.002688
Total,run3,Engaged,2018,Tier,Total,36-50,Maternity,High,Member,3936.72,604,475,9,4,,6.5177483444,984.18,1.3928957981,4.6792792062,706.57116013
Total,run3,Engaged,2018,Tier,Total,36-50,Medical,High,Member,2928274.15,604,475,4885,500,,4848.1360099,5856.5483,1.3928957981,3480.6164371,4204.584656
Total,run3,Engaged,2018,Tier,Total,36-50,Office Visit,High,Member,58970.58,604,475,308,214,,97.633410596,275.56345794,1.3928957981,70.093836689,197.83494094
Total,run3,Engaged,2018,Tier,Total,36-50,Outpatient,High,Member,1248749.18,604,475,1049,254,,2067.4655298,4916.3353543,1.3928957981,1484.2930337,3529.5787101
Total,run3,Engaged,2018,Tier,Total,36-50,Pharmacy,High,Member,658642.61,604,475,4042,456,,1090.4678974,1444.3916886,1.3928957981,782.87830206,1036.9703826
Total,run3,Engaged,2018,Tier,Total,36-50,Professional,High,Member,1199324.05,604,475,4495,499,,1985.6358444,2403.45501,1.3928957981,1425.5451464,1725.5095559
Total,run3,Engaged,2018,Tier,Total,36-50,Total,High,Member,3586916.76,604,475,,,,5938.6039073,,1.3928957981,4263.4947391,
Total,run3,Engaged,2018,Tier,Total,51-65,ER,High,Member,247447.76,657,503,132,82,,376.63281583,3017.6556098,1.3928957981,270.39554312,2166.4618516
Total,run3,Engaged,2018,Tier,Total,51-65,Inpatient,High,Member,908339.66,657,503,44,30,,1382.5565601,30277.988667,1.3928957981,992.57716336,21737.439878
Total,run3,Engaged,2018,Tier,Total,51-65,Medical,High,Member,3969610.65,657,503,6999,588,,6042.0253425,6751.0385204,1.3928957981,4337.7439653,4846.7649408
Total,run3,Engaged,2018,Tier,Total,51-65,Office Visit,High,Member,78430.4,657,503,414,309,,119.37656012,253.82006472,1.3928957981,85.703869798,182.22473287
Total,run3,Engaged,2018,Tier,Total,51-65,Outpatient,High,Member,1564000.04,657,503,1783,351,,2380.5175647,4455.8405698,1.3928957981,1709.0421035,3198.976245
Total,run3,Engaged,2018,Tier,Total,51-65,Pharmacy,High,Member,1133031.5,657,503,7013,555,,1724.5532725,2041.4981982,1.3928957981,1238.1064505,1465.6503387
Total,run3,Engaged,2018,Tier,Total,51-65,Professional,High,Member,1497270.95,657,503,6109,588,,2278.9512177,2546.3791667,1.3928957981,1636.1246985,1828.1189233
Total,run3,Engaged,2018,Tier,Total,51-65,Total,High,Member,5102642.15,657,503,,,,7766.5786149,,1.3928957981,5575.8504158,
Total,run3,Engaged,2018,Tier,Total,<18,ER,High,Member,20644,26,,11,6,,794,3440.6666667,1.3928957981,570.03546216,2470.1536693
Total,run3,Engaged,2018,Tier,Total,<18,Inpatient,High,Member,5376,26,,1,1,,206.76923077,5376,1.3928957981,148.44558441,3859.5851947
Total,run3,Engaged,2018,Tier,Total,<18,Medical,High,Member,67147.13,26,,205,23,,2582.5819231,2919.4404348,1.3928957981,1854.1099245,2095.9503495
Total,run3,Engaged,2018,Tier,Total,<18,Office Visit,High,Member,2336.03,26,,18,14,,89.847307692,166.85928571,1.3928957981,64.503969224,119.7930857
Total,run3,Engaged,2018,Tier,Total,<18,Outpatient,High,Member,26049.47,26,,29,9,,1001.9026923,2894.3855556,1.3928957981,719.29479124,2077.9627303
Total,run3,Engaged,2018,Tier,Total,<18,Pharmacy,High,Member,4998.13,26,,71,16,,192.23576923,312.383125,1.3928957981,138.0115939,224.26884009
Total,run3,Engaged,2018,Tier,Total,<18,Professional,High,Member,35721.66,26,,192,23,,1373.91,1553.1156522,1.3928957981,986.36954888,1115.0264466
Total,run3,Engaged,2018,Tier,Total,<18,Total,High,Member,72145.26,26,,,,,2774.8176923,,1.3928957981,1992.1215184,
Total,run3,Engaged,2018,Tier,Total,>65,ER,High,Member,15687.51,33,25,16,5,,475.37909091,3137.502,1.3928957981,341.28833726,2252.5030259
Total,run3,Engaged,2018,Tier,Total,>65,Inpatient,High,Member,276041.46,33,25,12,5,,8364.8927273,55208.292,1.3928957981,6005.3973447,39635.622475
Total,run3,Engaged,2018,Tier,Total,>65,Medical,High,Member,519128.86,33,25,567,32,,15731.177576,16222.776875,1.3928957981,11293.86534,11646.798632
Total,run3,Engaged,2018,Tier,Total,>65,Office Visit,High,Member,3635.67,33,25,18,13,,110.17181818,279.66692308,1.3928957981,79.095520521,200.78093671
Total,run3,Engaged,2018,Tier,Total,>65,Outpatient,High,Member,116003.13,33,25,180,22,,3515.2463636,5272.8695455,1.3928957981,2523.6965812,3785.5448718
Total,run3,Engaged,2018,Tier,Total,>65,Pharmacy,High,Member,59953.98,33,25,557,31,,1816.7872727,1933.9993548,1.3928957981,1304.323895,1388.4738237
Total,run3,Engaged,2018,Tier,Total,>65,Professional,High,Member,127084.27,33,25,445,32,,3851.0384848,3971.3834375,1.3928957981,2764.7714137,2851.1705204
Total,run3,Engaged,2018,Tier,Total,>65,Total,High,Member,579082.84,33,25,,,,17547.964848,,1.3928957981,12598.189235,
Total,run3,Engaged,2018,Tier,Total,18-35,ER,Low,Member,51971.44,241,214,52,28,,215.64912863,1856.1228571,1.3928957981,154.82071877,1332.5640437
Total,run3,Engaged,2018,Tier,Total,18-35,Inpatient,Low,Member,53152.55,241,214,8,6,,220.55,8858.7583333,1.3928957981,158.33919544,6359.9576835
Total,run3,Engaged,2018,Tier,Total,18-35,Maternity,Low,Member,6270.2,241,214,14,6,,26.017427386,1045.0333333,1.3928957981,18.678660257,750.25952032
Total,run3,Engaged,2018,Tier,Total,18-35,Medical,Low,Member,472218.18,241,214,879,154,,1959.4115353,3066.3518182,1.3928957981,1406.7179598,2201.4222617
Total,run3,Engaged,2018,Tier,Total,18-35,Office Visit,Low,Member,12770.15,241,214,56,48,,52.988174274,266.04479167,1.3928957981,38.041736034,191.00121634
Total,run3,Engaged,2018,Tier,Total,18-35,Outpatient,Low,Member,186891.64,241,214,150,54,,775.4839834,3460.9562963,1.3928957981,556.7422807,2484.7201787
Total,run3,Engaged,2018,Tier,Total,18-35,Pharmacy,Low,Member,154174.82,241,214,565,120,,639.72954357,1284.7901667,1.3928957981,459.28025948,922.38785445
Total,run3,Engaged,2018,Tier,Total,18-35,Professional,Low,Member,232173.99,241,214,830,153,,963.37755187,1517.4770588,1.3928957981,691.63648364,1089.4404742
Total,run3,Engaged,2018,Tier,Total,18-35,Total,Low,Member,626393,241,214,,,,2599.1410788,,1.3928957981,1865.9982193,
Total,run3,Engaged,2018,Tier,Total,36-50,ER,Low,Member,126566.67,428,358,66,45,,295.71651869,2812.5926667,1.3928957981,212.30340353,2019.2412602
Total,run3,Engaged,2018,Tier,Total,36-50,Inpatient,Low,Member,256226,428,358,11,10,,598.6588785,25622.6,1.3928957981,429.79444645,18395.202308
Total,run3,Engaged,2018,Tier,Total,36-50,Maternity,Low,Member,10169.94,428,358,14,6,,23.761542056,1694.99,1.3928957981,17.059095224,1216.8821259
Total,run3,Engaged,2018,Tier,Total,36-50,Medical,Low,Member,1262829.97,428,358,2526,329,,2950.5373131,3838.3889666,1.3928957981,2118.2756938,2755.6899603
Total,run3,Engaged,2018,Tier,Total,36-50,Office Visit,Low,Member,25891.71,428,358,146,115,,60.494649533,225.14530435,1.3928957981,43.430850761,161.63829675
Total,run3,Engaged,2018,Tier,Total,36-50,Outpatient,Low,Member,468664.65,428,358,455,165,,1095.0108645,2840.3918182,1.3928957981,786.13982897,2039.1990715
Total,run3,Engaged,2018,Tier,Total,36-50,Pharmacy,Low,Member,634512.03,428,358,2426,274,,1482.504743,2315.7373358,1.3928957981,1064.3328417,1662.5345119
Total,run3,Engaged,2018,Tier,Total,36-50,Professional,Low,Member,537939.32,428,358,2388,329,,1256.8675701,1635.073921,1.3928957981,902.34141837,1173.8666476
Total,run3,Engaged,2018,Tier,Total,36-50,Total,Low,Member,1897342,428,358,,,,4433.0420561,,1.3928957981,3182.6085355,
Total,run3,Engaged,2018,Tier,Total,51-65,ER,Low,Member,185561.72,475,397,98,59,,390.65625263,3145.1138983,1.3928957981,280.46337218,2257.9678269
Total,run3,Engaged,2018,Tier,Total,51-65,Inpatient,Low,Member,580500.2,475,397,16,11,,1222.1056842,52772.745455,1.3928957981,877.38485958,37887.073482
Total,run3,Engaged,2018,Tier,Total,51-65,Medical,Low,Member,2198831.34,475,397,3615,416,,4629.1186105,5285.6522596,1.3928957981,3323.3775397,3794.7219504
Total,run3,Engaged,2018,Tier,Total,51-65,Office Visit,Low,Member,42160.26,475,397,212,162,,88.758442105,260.24851852,1.3928957981,63.722241267,186.83990495
Total,run3,Engaged,2018,Tier,Total,51-65,Outpatient,Low,Member,768453.2,475,397,806,257,,1617.7962105,2990.0902724,1.3928957981,1161.4624818,2146.6719021
Total,run3,Engaged,2018,Tier,Total,51-65,Pharmacy,Low,Member,680839.17,475,397,4249,372,,1433.3456211,1830.2128226,1.3928957981,1029.0400926,1313.9624838
Total,run3,Engaged,2018,Tier,Total,51-65,Professional,Low,Member,849877.94,475,397,3369,415,,1789.2167158,2047.8986506,1.3928957981,1284.5301983,1470.2454077
Total,run3,Engaged,2018,Tier,Total,51-65,Total,Low,Member,2879670.51,475,397,,,,6062.4642316,,1.3928957981,4352.4176323,
Total,run3,Engaged,2018,Tier,Total,<18,Medical,Low,Member,14938.15,3,,42,3,,4979.3833333,4979.3833333,1.3928957981,3574.8426696,3574.8426696
Total,run3,Engaged,2018,Tier,Total,<18,Office Visit,Low,Member,445.48,3,,3,2,,148.49333333,222.74,1.3928957981,106.60763966,159.9114595
Total,run3,Engaged,2018,Tier,Total,<18,Outpatient,Low,Member,7853.17,3,,3,1,,2617.7233333,7853.17,1.3928957981,1879.3389548,5638.0168644
Total,run3,Engaged,2018,Tier,Total,<18,Pharmacy,Low,Member,4151.94,3,,33,3,,1383.98,1383.98,1.3928957981,993.59909183,993.59909183
Total,run3,Engaged,2018,Tier,Total,<18,Professional,Low,Member,7084.98,3,,42,3,,2361.66,2361.66,1.3928957981,1695.5037148,1695.5037148
Total,run3,Engaged,2018,Tier,Total,<18,Total,Low,Member,19090.09,3,,,,,6363.3633333,,1.3928957981,4568.4417614,
Total,run3,Engaged,2018,Tier,Total,>65,ER,Low,Member,9636.98,24,18,7,4,,401.54083333,2409.245,1.3928957981,288.27772608,1729.6663565
Total,run3,Engaged,2018,Tier,Total,>65,Inpatient,Low,Member,55734.74,24,18,1,1,,2322.2808333,55734.74,1.3928957981,1667.2322772,40013.574653
Total,run3,Engaged,2018,Tier,Total,>65,Medical,Low,Member,259316.24,24,18,322,20,,10804.843333,12965.812,1.3928957981,7757.1081399,9308.5297678
Total,run3,Engaged,2018,Tier,Total,>65,Office Visit,Low,Member,990.02,24,18,7,6,,41.250833333,165.00333333,1.3928957981,29.615161012,118.46064405
Total,run3,Engaged,2018,Tier,Total,>65,Outpatient,Low,Member,84506.83,24,18,94,13,,3521.1179167,6500.5253846,1.3928957981,2527.9119382,4666.9143475
Total,run3,Engaged,2018,Tier,Total,>65,Pharmacy,Low,Member,79908.56,24,18,312,19,,3329.5233333,4205.7136842,1.3928957981,2390.3606701,3019.4029517
Total,run3,Engaged,2018,Tier,Total,>65,Professional,Low,Member,119074.67,24,18,271,20,,4961.4445833,5953.7335,1.3928957981,3561.9639245,4274.3567094
Total,run3,Engaged,2018,Tier,Total,>65,Total,Low,Member,339224.8,24,18,,,,14134.366667,,1.3928957981,10147.46881,
Total,run3,Engaged,2018,Total,Total,18-35,ER,,Member,161972.33,560,479,114,71,,289.23630357,2281.3004225,1.3928957981,207.6510705,1637.8112603
Total,run3,Engaged,2018,Total,Total,18-35,Inpatient,,Member,209449.37,560,479,33,19,,374.01673214,11023.651053,1.3928957981,268.51738131,7914.1965018
Total,run3,Engaged,2018,Total,Total,18-35,Maternity,,Member,26829,560,479,63,21,,47.908928571,1277.5714286,1.3928957981,34.395199294,917.20531451
Total,run3,Engaged,2018,Total,Total,18-35,Medical,,Member,1401225.75,560,479,2780,411,,2502.1888393,3409.3083942,1.3928957981,1796.3934149,2447.6406626
Total,run3,Engaged,2018,Total,Total,18-35,Office Visit,,Member,40010.86,560,479,197,162,,71.447964286,246.98061728,1.3928957981,51.294550808,177.31449662
Total,run3,Engaged,2018,Total,Total,18-35,Outpatient,,Member,524557.06,560,479,500,152,,936.70903571,3451.0332895,1.3928957981,672.49038801,2477.5961664
Total,run3,Engaged,2018,Total,Total,18-35,Pharmacy,,Member,273188.52,560,479,1766,322,,487.83664286,848.4115528,1.3928957981,350.2319725,609.09908262
Total,run3,Engaged,2018,Total,Total,18-35,Professional,,Member,667219.32,560,479,2597,410,,1191.4630714,1627.3641951,1.3928957981,855.38564555,1168.3316134
Total,run3,Engaged,2018,Total,Total,18-35,Total,,Member,1674414.27,560,479,,,,2990.0254821,,1.3928957981,2146.6253874,
Total,run3,Engaged,2018,Total,Total,36-50,ER,,Member,453980.7,1032,833,222,130,,439.90377907,3492.1592308,1.3928957981,315.81958943,2507.1216638
Total,run3,Engaged,2018,Total,Total,36-50,Inpatient,,Member,736426.92,1032,833,42,35,,713.59197674,21040.769143,1.3928957981,512.30822702,15105.774008
Total,run3,Engaged,2018,Total,Total,36-50,Maternity,,Member,14106.66,1032,833,23,10,,13.669244186,1410.666,1.3928957981,9.8135439886,1012.7577396
Total,run3,Engaged,2018,Total,Total,36-50,Medical,,Member,4191104.12,1032,833,7411,829,,4061.1474031,5055.6141375,1.3928957981,2915.6146559,3629.5709589
Total,run3,Engaged,2018,Total,Total,36-50,Office Visit,,Member,84862.29,1032,833,454,329,,82.230901163,257.94009119,1.3928957981,59.035931672,185.1826185
Total,run3,Engaged,2018,Total,Total,36-50,Outpatient,,Member,1717413.83,1032,833,1504,419,,1664.160688,4098.8396897,1.3928957981,1194.7488752,2942.6750338
Total,run3,Engaged,2018,Total,Total,36-50,Pharmacy,,Member,1293154.64,1032,833,6468,730,,1253.0568217,1771.4447123,1.3928957981,899.60557238,1271.7711653
Total,run3,Engaged,2018,Total,Total,36-50,Professional,,Member,1737263.37,1032,833,6883,828,,1683.3947384,2098.1441667,1.3928957981,1208.5575538,1506.3181105
Total,run3,Engaged,2018,Total,Total,36-50,Total,,Member,5484258.76,1032,833,,,,5314.2042248,,1.3928957981,3815.2202283,
Total,run3,Engaged,2018,Total,Total,51-65,ER,,Member,433009.48,1132,900,230,141,,382.51720848,3070.9892199,1.3928957981,274.62011803,2204.7515859
Total,run3,Engaged,2018,Total,Total,51-65,Inpatient,,Member,1488839.86,1132,900,60,41,,1315.2295583,36313.167317,1.3928957981,944.24117016,26070.268406
Total,run3,Engaged,2018,Total,Total,51-65,Medical,,Member,6168441.99,1132,900,10614,1004,,5449.1537014,6143.8665239,1.3928957981,3912.1043433,4410.8586818
Total,run3,Engaged,2018,Total,Total,51-65,Office Visit,,Member,120590.66,1132,900,626,471,,106.52885159,256.03112527,1.3928957981,76.480129911,183.8121169
Total,run3,Engaged,2018,Total,Total,51-65,Outpatient,,Member,2332453.24,1132,900,2589,608,,2060.4710601,3836.2717763,1.3928957981,1479.2715025,2754.1699685
Total,run3,Engaged,2018,Total,Total,51-65,Pharmacy,,Member,1813870.67,1132,900,11262,927,,1602.3592491,1956.7105394,1.3928957981,1150.3798427,1404.7788371
Total,run3,Engaged,2018,Total,Total,51-65,Professional,,Member,2347148.89,1132,900,9478,1003,,2073.453083,2340.1285045,1.3928957981,1488.5916706,1680.0456342
Total,run3,Engaged,2018,Total,Total,51-65,Total,,Member,7982312.66,1132,900,,,,7051.5129505,,1.3928957981,5062.484186,
Total,run3,Engaged,2018,Total,Total,<18,ER,,Member,20644,29,,11,6,,711.86206897,3440.6666667,1.3928957981,511.06627642,2470.1536693
Total,run3,Engaged,2018,Total,Total,<18,Inpatient,,Member,5376,29,,1,1,,185.37931034,5376,1.3928957981,133.08914464,3859.5851947
Total,run3,Engaged,2018,Total,Total,<18,Medical,,Member,82085.28,29,,247,26,,2830.5268966,3157.1261538,1.3928957981,2032.1167602,2266.591771
Total,run3,Engaged,2018,Total,Total,<18,Office Visit,,Member,2781.51,29,,21,16,,95.914137931,173.844375,1.3928957981,68.859521339,124.80788243
Total,run3,Engaged,2018,Total,Total,<18,Outpatient,,Member,33902.64,29,,32,10,,1169.0565517,3390.264,1.3928957981,839.29935989,2433.9681437
Total,run3,Engaged,2018,Total,Total,<18,Pharmacy,,Member,9150.07,29,,104,19,,315.51965517,481.58263158,1.3928957981,226.52064541,345.74203773
Total,run3,Engaged,2018,Total,Total,<18,Professional,,Member,42806.64,29,,234,26,,1476.0910345,1646.4092308,1.3928957981,1059.7282557,1182.0045929
Total,run3,Engaged,2018,Total,Total,<18,Total,,Member,91235.35,29,,,,,3146.0465517,,1.3928957981,2258.6374056,
Total,run3,Engaged,2018,Total,Total,>65,ER,,Member,25324.49,57,43,23,9,,444.28929825,2813.8322222,1.3928957981,318.96807992,2020.1311728
Total,run3,Engaged,2018,Total,Total,>65,Inpatient,,Member,331776.2,57,43,13,6,,5820.6350877,55296.033333,1.3928957981,4178.8015268,39698.614505
Total,run3,Engaged,2018,Total,Total,>65,Medical,,Member,778445.1,57,43,889,52,,13656.931579,14970.098077,1.3928957981,9804.7044134,10747.464453
