population,run,group,year,contact_type,condition,age_category,cost_location,engage_tier,cost_attributed,total_cost,members,employees,visits,members_clm,hierarchy,pmpy_cost,pmpy_cost_clm,avg_risk,pmpy_cost_risk,pmpy_cost_clm_risk
Total,run3,Engaged,2018,Total,Total,>65,Total,,Employee,646257.38,57,43,,,,15029.2414,,1.484807454,10122.0137,
Total,run3,Engaged,2018,Wellness Tracker,Total,18-35,Medical,,Employee,678.73,2,2,7,1,,339.365,,1.484807454,228.5582545,
Total,run3,Engaged,2018,Wellness Tracker,Total,18-35,Pharmacy,,Employee,601.06,2,2,2,1,,300.53,,1.484807454,202.4033481,
Total,run3,Engaged,2018,Wellness Tracker,Total,18-35,Professional,,Employee,678.73,2,2,7,1,,339.365,,1.484807454,228.5582545,
Total,run3,Engaged,2018,Wellness Tracker,Total,18-35,Total,,Employee,1279.79,2,2,,,,639.895,,1.484807454,430.9616026,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,ER,,Employee,7120.11,6,5,3,2,,1424.022,,1.484807454,959.0617263,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,Medical,,Employee,17000.41,6,5,40,5,,3400.082,,1.484807454,2289.91442,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,Office Visit,,Employee,741.84,6,5,5,3,,148.368,,1.484807454,99.92406733,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,Outpatient,,Employee,11050.68,6,5,8,2,,2210.136,,1.484807454,1488.500071,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,Pharmacy,,Employee,3958.2,6,5,47,4,,791.64,,1.484807454,533.1600389,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,Professional,,Employee,5949.73,6,5,39,5,,1189.946,,1.484807454,801.4143496,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,Total,,Employee,20958.61,6,5,,,,4191.722,,1.484807454,2823.074459,
Total,run3,Engaged,2018,Wellness Tracker,Total,51-65,Medical,,Employee,7099.87,3,3,91,3,,2366.623333,,1.484807454,1593.892411,
Total,run3,Engaged,2018,Wellness Tracker,Total,51-65,Office Visit,,Employee,422.53,3,3,2,2,,140.8433333,,1.484807454,94.85629463,
Total,run3,Engaged,2018,Wellness Tracker,Total,51-65,Outpatient,,Employee,232.65,3,3,1,1,,77.55,,1.484807454,52.22899427,
Total,run3,Engaged,2018,Wellness Tracker,Total,51-65,Pharmacy,,Employee,2609,3,3,14,2,,869.6666667,,1.484807454,585.7100625,
Total,run3,Engaged,2018,Wellness Tracker,Total,51-65,Professional,,Employee,6867.22,3,3,91,3,,2289.073333,,1.484807454,1541.663417,
Total,run3,Engaged,2018,Wellness Tracker,Total,51-65,Total,,Employee,9708.87,3,3,,,,3236.29,,1.484807454,2179.602474,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,ER,,Employee,75838.97,224,190,42,26,,399.1524737,,1.484807454,268.8244005,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Inpatient,,Employee,100658.49,224,190,26,7,,529.7815263,,1.484807454,356.8014997,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Maternity,,Employee,6959.9,224,190,11,5,,36.63105263,,1.484807454,24.67057431,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Medical,,Employee,520968.34,224,190,1106,156,,2741.938632,,1.484807454,1846.66276,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Office Visit,,Employee,17177.47,224,190,88,71,,90.40773684,,1.484807454,60.88852571,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Outpatient,,Employee,189751.26,224,190,220,57,,998.6908421,,1.484807454,672.6062961,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Pharmacy,,Employee,60039.1,224,190,660,125,,315.9952632,,1.484807454,212.8190172,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Professional,,Employee,230558.59,224,190,999,156,,1213.466263,,1.484807454,817.2549645,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Total,,Employee,581007.44,224,190,,,,3057.933895,,1.484807454,2059.481778,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,ER,,Employee,153814.4,394,311,77,39,,494.5800643,,1.484807454,333.0937375,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Inpatient,,Employee,351420.56,394,311,20,15,,1129.969646,,1.484807454,761.0209952,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Maternity,,Employee,2278.87,394,311,6,5,,7.32755627,,1.484807454,4.935021205,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Medical,,Employee,1288790.67,394,311,2304,260,,4144.021447,,1.484807454,2790.948709,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Office Visit,,Employee,29846.2,394,311,147,112,,95.96848875,,1.484807454,64.63362538,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Outpatient,,Employee,371489.24,394,311,333,127,,1194.499164,,1.484807454,804.4808509,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Pharmacy,,Employee,320121.21,394,311,2079,233,,1029.32865,,1.484807454,693.2404917,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Professional,,Employee,565880.87,394,311,2241,260,,1819.552637,,1.484807454,1225.446863,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Total,,Employee,1608911.88,394,311,,,,5173.350097,,1.484807454,3484.189201,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,ER,,Employee,66946.64,357,267,39,24,,250.7364794,,1.484807454,168.8680096,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Inpatient,,Employee,278486.67,357,267,11,11,,1043.021236,,1.484807454,702.4622843,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Medical,,Employee,1501527.09,357,267,2695,244,,5623.696966,,1.484807454,3787.492413,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Office Visit,,Employee,32208.76,357,267,170,132,,120.6320599,,1.484807454,81.24424457,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Outpatient,,Employee,572376.65,357,267,581,135,,2143.732772,,1.484807454,1443.778293,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Pharmacy,,Employee,471305.7,357,267,2936,230,,1765.189888,,1.484807454,1188.834204,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Professional,,Employee,650663.77,357,267,2454,244,,2436.942959,,1.484807454,1641.251835,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Total,,Employee,1972832.79,357,267,,,,7388.886854,,1.484807454,4976.326617,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,ER,,Employee,805.55,14,10,1,1,,80.555,,1.484807454,54.2528257,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,Medical,,Employee,27537.1,14,10,79,9,,2753.71,,1.484807454,1854.590636,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,Office Visit,,Employee,597.36,14,10,2,2,,59.736,,1.484807454,40.23147906,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,Outpatient,,Employee,15569.88,14,10,27,6,,1556.988,,1.484807454,1048.612731,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,Pharmacy,,Employee,11309.75,14,10,128,8,,1130.975,,1.484807454,761.6980888,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,Professional,,Employee,11967.22,14,10,68,9,,1196.722,,1.484807454,805.9779043,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,Total,,Employee,38846.85,14,10,,,,3884.685,,1.484807454,2616.288725,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,ER,,Employee,52081.69,5,5,27,16,1,10416.338,,1.484807454,7015.278629,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Inpatient,,Employee,56277.73,5,5,20,3,1,11255.546,,1.484807454,7580.475145,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Maternity,,Employee,1126,5,5,2,2,1,225.2,,1.484807454,151.6694972,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Medical,,Employee,343761.95,5,5,699,96,1,68752.39,,1.484807454,46303.90952,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Office Visit,,Employee,10413.55,5,5,47,41,1,2082.71,,1.484807454,1402.680189,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Outpatient,,Employee,145020,5,5,174,38,1,29004,,1.484807454,19533.8459,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Pharmacy,,Employee,37139.2,5,5,413,80,1,7427.84,,1.484807454,5002.561093,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Professional,,Employee,142464.22,5,5,599,96,1,28492.844,,1.484807454,19189.58847,
Total,run3,Engaged,2018,Wellness Workshops,Total,18-35,Total,,Employee,380901.15,5,5,,,1,76180.23,,1.484807454,51306.47061,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,ER,,Employee,36965.01,5,5,28,18,1,7393.002,,1.484807454,4979.098118,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Inpatient,,Employee,92208.4,5,5,5,5,1,18441.68,,1.484807454,12420.25015,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Maternity,,Employee,1764.87,5,5,3,3,1,352.974,,1.484807454,237.7237527,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Medical,,Employee,485626.1,5,5,1088,137,1,97125.22,,1.484807454,65412.67,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Office Visit,,Employee,13175.77,5,5,61,49,1,2635.154,,1.484807454,1774.744593,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Outpatient,,Employee,148506.01,5,5,151,64,1,29701.202,,1.484807454,20003.40308,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Pharmacy,,Employee,160852.79,5,5,1042,121,1,32170.558,,1.484807454,21666.48471,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Professional,,Employee,244911.69,5,5,1055,137,1,48982.338,,1.484807454,32989.01677,
Total,run3,Engaged,2018,Wellness Workshops,Total,36-50,Total,,Employee,646478.89,5,5,,,1,129295.778,,1.484807454,87079.15471,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,ER,,Employee,21200.54,5,5,13,9,1,4240.108,,1.484807454,2855.661849,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Inpatient,,Employee,83863.13,5,5,4,4,1,16772.626,,1.484807454,11296.16231,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Medical,,Employee,599116.18,5,5,1152,111,1,119823.236,,1.484807454,80699.51136,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Office Visit,,Employee,15004.98,5,5,76,61,1,3000.996,,1.484807454,2021.134789,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Outpatient,,Employee,278503.74,5,5,248,62,1,55700.748,,1.484807454,37513.78527,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Pharmacy,,Employee,279741.08,5,5,1403,104,1,55948.216,,1.484807454,37680.452,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Professional,,Employee,236749.31,5,5,1060,111,1,47349.862,,1.484807454,31889.56378,
Total,run3,Engaged,2018,Wellness Workshops,Total,51-65,Total,,Employee,878857.26,5,5,,,1,175771.452,,1.484807454,118379.9634,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,ER,,Employee,805.55,5,5,1,1,1,161.11,,1.484807454,108.5056514,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,Medical,,Employee,9857.72,5,5,30,5,1,1971.544,,1.484807454,1327.811222,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,Office Visit,,Employee,597.36,5,5,2,2,1,119.472,,1.484807454,80.46295813,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,Outpatient,,Employee,5835.89,5,5,9,2,1,1167.178,,1.484807454,786.0803748,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,Pharmacy,,Employee,4180.16,5,5,48,4,1,836.032,,1.484807454,563.0575182,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,Professional,,Employee,4021.83,5,5,27,5,1,804.366,,1.484807454,541.7308472,
Total,run3,Engaged,2018,Wellness Workshops,Total,>65,Total,,Employee,14037.88,5,5,,,1,2807.576,,1.484807454,1890.86874,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,ER,,Employee,7120.11,1,1,3,2,3,7120.11,,1.484807454,4795.308631,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,Medical,,Employee,15830.5,1,1,38,4,3,15830.5,,1.484807454,10661.65176,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,Office Visit,,Employee,741.84,1,1,5,3,3,741.84,,1.484807454,499.6203366,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,Outpatient,,Employee,11050.68,1,1,8,2,3,11050.68,,1.484807454,7442.500353,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,Pharmacy,,Employee,3958.2,1,1,47,4,3,3958.2,,1.484807454,2665.800195,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,Professional,,Employee,4779.82,1,1,37,4,3,4779.82,,1.484807454,3219.151404,
Total,run3,Engaged,2018,Wellness Tracker,Total,36-50,Total,,Employee,19788.7,1,1,,,3,19788.7,,1.484807454,13327.45195,
Total,run3,Engaged,2018,Wellness Tracker,Total,51-65,Medical,,Employee,550.23,1,1,2,1,3,550.23,,1.484807454,370.5733013,
Total,run3,Engaged,2018,Wellness Tracker,Total,51-65,Office Visit,,Employee,262.97,1,1,1,1,3,262.97,,1.484807454,177.1071389,
Total,run3,Engaged,2018,Wellness Tracker,Total,51-65,Outpatient,,Employee,232.65,1,1,1,1,3,232.65,,1.484807454,156.6869828,
Total,run3,Engaged,2018,Wellness Tracker,Total,51-65,Professional,,Employee,317.58,1,1,2,1,3,317.58,,1.484807454,213.8863185,
Total,run3,Engaged,2018,Wellness Tracker,Total,51-65,Total,,Employee,550.23,1,1,,,3,550.23,,1.484807454,370.5733013,
Total,run3,Engaged,2018,HA Case Calls,Total,18-35,ER,,Employee,55415.83,27,19,34,26,4,2916.622632,,1.484807454,1964.310338,
Total,run3,Engaged,2018,HA Case Calls,Total,18-35,Inpatient,,Employee,55551.76,27,19,8,6,4,2923.776842,,1.484807454,1969.128613,
Total,run3,Engaged,2018,HA Case Calls,Total,18-35,Maternity,,Employee,11404.65,27,19,28,8,4,600.2447368,,1.484807454,404.2576263,
Total,run3,Engaged,2018,HA Case Calls,Total,18-35,Medical,,Employee,360340.85,27,19,816,112,4,18965.3079,,1.484807454,12772.90725,
Total,run3,Engaged,2018,HA Case Calls,Total,18-35,Office Visit,,Employee,14841.57,27,19,80,63,4,781.1352632,,1.484807454,526.0852248,
Total,run3,Engaged,2018,HA Case Calls,Total,18-35,Outpatient,,Employee,108477.39,27,19,105,42,4,5709.336316,,1.484807454,3845.169487,
Total,run3,Engaged,2018,HA Case Calls,Total,18-35,Pharmacy,,Employee,69702.23,27,19,518,85,4,3668.538421,,1.484807454,2470.716598,
Total,run3,Engaged,2018,HA Case Calls,Total,18-35,Professional,,Employee,196311.7,27,19,797,112,4,10332.19474,,1.484807454,6958.609151,
Total,run3,Engaged,2018,HA Case Calls,Total,18-35,Total,,Employee,430043.08,27,19,,,4,22633.84632,,1.484807454,15243.62385,
Total,run3,Engaged,2018,HA Case Calls,Total,36-50,ER,,Employee,268656.32,27,19,114,59,4,14139.80632,,1.484807454,9522.989851,
Total,run3,Engaged,2018,HA Case Calls,Total,36-50,Inpatient,,Employee,287764.03,27,19,18,13,4,15145.47526,,1.484807454,10200.29582,
Total,run3,Engaged,2018,HA Case Calls,Total,36-50,Maternity,,Employee,2436.72,27,19,9,4,4,128.2484211,,1.484807454,86.37377237,
Total,run3,Engaged,2018,HA Case Calls,Total,36-50,Medical,,Employee,2012417.66,27,19,2309,243,4,105916.719,,1.484807454,71333.63903,
Total,run3,Engaged,2018,HA Case Calls,Total,36-50,Office Visit,,Employee,41274.74,27,19,222,153,4,2172.354737,,1.484807454,1463.054843,
Total,run3,Engaged,2018,HA Case Calls,Total,36-50,Outpatient,,Employee,1121582.12,27,19,604,122,4,59030.6379,,1.484807454,39756.42615,
Total,run3,Engaged,2018,HA Case Calls,Total,36-50,Pharmacy,,Employee,344181.15,27,19,1803,216,4,18114.79737,,1.484807454,12200.09862,
Total,run3,Engaged,2018,HA Case Calls,Total,36-50,Professional,,Employee,603071.51,27,19,2057,242,4,31740.60579,,1.484807454,21376.91706,
Total,run3,Engaged,2018,HA Case Calls,Total,36-50,Total,,Employee,2356598.81,27,19,,,4,124031.5163,,1.484807454,83533.73764,
Total,run3,Engaged,2018,HA Case Calls,Total,51-65,ER,,Employee,191275.24,27,19,107,67,4,10067.1179,,1.484807454,6780.083079,
Total,run3,Engaged,2018,HA Case Calls,Total,51-65,Inpatient,,Employee,563198.89,27,19,27,18,4,29642.04684,,1.484807454,19963.56279,
Total,run3,Engaged,2018,HA Case Calls,Total,51-65,Medical,,Employee,2287929.45,27,19,3620,347,4,120417.3395,,1.484807454,81099.63292,
Total,run3,Engaged,2018,HA Case Calls,Total,51-65,Office Visit,,Employee,59345.39,27,19,310,230,4,3123.441579,,1.484807454,2103.600417,
Total,run3,Engaged,2018,HA Case Calls,Total,51-65,Outpatient,,Employee,808556.04,27,19,761,206,4,42555.58105,,1.484807454,28660.6731,
Total,run3,Engaged,2018,HA Case Calls,Total,51-65,Pharmacy,,Employee,584962.52,27,19,3903,321,4,30787.50105,,1.484807454,20735.01246,
Total,run3,Engaged,2018,HA Case Calls,Total,51-65,Professional,,Employee,916174.52,27,19,3318,347,4,48219.71158,,1.484807454,32475.39703,
Total,run3,Engaged,2018,HA Case Calls,Total,51-65,Total,,Employee,2872891.97,27,19,,,4,151204.8405,,1.484807454,101834.6454,
Total,run3,Engaged,2018,HA Case Calls,Total,<18,ER,,Employee,17779.36,27,19,9,5,4,935.7557895,,1.484807454,630.2202935,
Total,run3,Engaged,2018,HA Case Calls,Total,<18,Office Visit,,Employee,1897.52,27,19,14,10,4,99.86947368,,1.484807454,67.26089192,
Total,run3,Engaged,2018,HA Case Calls,Total,>65,ER,,Employee,12586.96,27,19,13,3,4,662.471579,,1.484807454,446.1666576,
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Inpatient,,Employee,151038.7,27,19,3,2,4,7949.405263,,1.484807454,5353.829038,
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Medical,,Employee,269013.66,27,19,280,18,4,14158.61368,,1.484807454,9535.656388,
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Office Visit,,Employee,2855.5,27,19,15,11,4,150.2894737,,1.484807454,101.2181568,
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Outpatient,,Employee,50847.78,27,19,94,12,4,2676.198947,,1.484807454,1802.387872,
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Pharmacy,,Employee,28742.2,27,19,284,17,4,1512.747368,,1.484807454,1018.817197,
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Professional,,Employee,67127.18,27,19,217,18,4,3533.009474,,1.484807454,2379.439478,
Total,run3,Engaged,2018,HA Case Calls,Total,>65,Total,,Employee,297755.86,27,19,,,4,15671.36105,,1.484807454,10554.47359,
Total,run3,Engaged,2018,Biometrics,Total,18-35,ER,,Employee,46502.16,22,17,50,26,5,2735.421177,,1.484807454,1842.273333,
Total,run3,Engaged,2018,Biometrics,Total,18-35,Inpatient,,Employee,32203.4,22,17,6,4,5,1894.317647,,1.484807454,1275.8002,
Total,run3,Engaged,2018,Biometrics,Total,18-35,Maternity,,Employee,3817.26,22,17,4,2,5,224.5447059,,1.484807454,151.2281645,
Total,run3,Engaged,2018,Biometrics,Total,18-35,Medical,,Employee,329079.3,22,17,588,119,5,19357.60588,,1.484807454,13037.11524,
Total,run3,Engaged,2018,Biometrics,Total,18-35,Office Visit,,Employee,8433.47,22,17,41,35,5,496.0864706,,1.484807454,334.108284,
Total,run3,Engaged,2018,Biometrics,Total,18-35,Outpatient,,Employee,123967.56,22,17,104,44,5,7292.209412,,1.484807454,4911.21552,
Total,run3,Engaged,2018,Biometrics,Total,18-35,Pharmacy,,Employee,146975.71,22,17,454,87,5,8645.63,,1.484807454,5822.728042,
Total,run3,Engaged,2018,Biometrics,Total,18-35,Professional,,Employee,172908.34,22,17,567,119,5,10171.07882,,1.484807454,6850.099517,
Total,run3,Engaged,2018,Biometrics,Total,18-35,Total,,Employee,476055.01,22,17,,,5,28003.23588,,1.484807454,18859.84328,
Total,run3,Engaged,2018,Biometrics,Total,36-50,ER,,Employee,95013.79,22,17,49,31,5,5589.046471,,1.484807454,3764.15572,
Total,run3,Engaged,2018,Biometrics,Total,36-50,Inpatient,,Employee,90313.28,22,17,6,6,5,5312.545882,,1.484807454,3577.935892,
Total,run3,Engaged,2018,Biometrics,Total,36-50,Maternity,,Employee,849.19,22,17,4,1,5,49.95235294,,1.484807454,33.64231019,
Total,run3,Engaged,2018,Biometrics,Total,36-50,Medical,,Employee,806760.48,22,17,1833,242,5,47456.49882,,1.484807454,31961.3824,
Total,run3,Engaged,2018,Biometrics,Total,36-50,Office Visit,,Employee,16468.75,22,17,92,81,5,968.75,,1.484807454,652.4414983,
Total,run3,Engaged,2018,Biometrics,Total,36-50,Outpatient,,Employee,362934.76,22,17,320,113,5,21349.10353,,1.484807454,14378.365,
Total,run3,Engaged,2018,Biometrics,Total,36-50,Pharmacy,,Employee,371585.52,22,17,1762,204,5,21857.97177,,1.484807454,14721.08165,
Total,run3,Engaged,2018,Biometrics,Total,36-50,Professional,,Employee,353512.44,22,17,1734,242,5,20794.84941,,1.484807454,14005.0815,
Total,run3,Engaged,2018,Biometrics,Total,36-50,Total,,Employee,1178346,22,17,,,5,69314.47059,,1.484807454,46682.46405,
Total,run3,Engaged,2018,Biometrics,Total,51-65,ER,,Employee,191172.86,22,17,98,55,5,11245.46235,,1.484807454,7573.68393,
Total,run3,Engaged,2018,Biometrics,Total,51-65,Inpatient,,Employee,243823.91,22,17,11,9,5,14342.58294,,1.484807454,9659.557475,
Total,run3,Engaged,2018,Biometrics,Total,51-65,Medical,,Employee,1400082.11,22,17,2602,327,5,82357.77118,,1.484807454,55466.97045,
Total,run3,Engaged,2018,Biometrics,Total,51-65,Office Visit,,Employee,31244.45,22,17,150,114,5,1837.908824,,1.484807454,1237.809535,
Total,run3,Engaged,2018,Biometrics,Total,51-65,Outpatient,,Employee,562325.17,22,17,554,198,5,33077.95118,,1.484807454,22277.60312,
Total,run3,Engaged,2018,Biometrics,Total,51-65,Pharmacy,,Employee,450476.86,22,17,2949,295,5,26498.63882,,1.484807454,17846.51522,
Total,run3,Engaged,2018,Biometrics,Total,51-65,Professional,,Employee,593933.03,22,17,2471,326,5,34937.23706,,1.484807454,23529.80985,
Total,run3,Engaged,2018,Biometrics,Total,51-65,Total,,Employee,1850558.97,22,17,,,5,108856.41,,1.484807454,73313.48567,
Total,run3,Engaged,2018,Biometrics,Total,>65,ER,,Employee,879.98,22,17,1,1,5,51.76352941,,1.484807454,34.86211581,
Total,run3,Engaged,2018,Biometrics,Total,>65,Inpatient,,Employee,94239.47,22,17,2,2,5,5543.498235,,1.484807454,3733.47953,
Total,run3,Engaged,2018,Biometrics,Total,>65,Medical,,Employee,248900.07,22,17,198,14,5,14641.18059,,1.484807454,9860.659407,
Total,run3,Engaged,2018,Biometrics,Total,>65,Office Visit,,Employee,556,22,17,5,4,5,32.70588235,,1.484807454,22.02701924,
Total,run3,Engaged,2018,Biometrics,Total,>65,Outpatient,,Employee,60068.32,22,17,87,9,5,3533.430588,,1.484807454,2379.723094,
Total,run3,Engaged,2018,Biometrics,Total,>65,Pharmacy,,Employee,61897.68,22,17,212,13,5,3641.04,,1.484807454,2452.196741,
Total,run3,Engaged,2018,Biometrics,Total,>65,Professional,,Employee,94592.28,22,17,148,14,5,5564.251765,,1.484807454,3747.456783,
Total,run3,Engaged,2018,Biometrics,Total,>65,Total,,Employee,310797.75,22,17,,,5,18282.22059,,1.484807454,12312.85615,
Total,run3,Engaged,2018,MEP Login,Total,18-35,ER,,Employee,3821.66,3,2,2,1,7,1910.83,,1.484807454,1286.921072,
Total,run3,Engaged,2018,MEP Login,Total,18-35,Inpatient,,Employee,7052.9,3,2,1,1,7,3526.45,,1.484807454,2375.021752,
Total,run3,Engaged,2018,MEP Login,Total,18-35,Maternity,,Employee,858,3,2,1,1,7,429,,1.484807454,288.9263513,
Total,run3,Engaged,2018,MEP Login,Total,18-35,Medical,,Employee,50920.86,3,2,178,27,7,25460.43,,1.484807454,17147.29404,
Total,run3,Engaged,2018,MEP Login,Total,18-35,Office Visit,,Employee,2565.71,3,2,9,7,7,1282.855,,1.484807454,863.987446,
Total,run3,Engaged,2018,MEP Login,Total,18-35,Outpatient,,Employee,9263.53,3,2,20,6,7,4631.765,,1.484807454,3119.438138,
Total,run3,Engaged,2018,MEP Login,Total,18-35,Pharmacy,,Employee,5622.47,3,2,85,20,7,2811.235,,1.484807454,1893.333033,
Total,run3,Engaged,2018,MEP Login,Total,18-35,Professional,,Employee,34604.43,3,2,164,27,7,17302.215,,1.484807454,11652.83415,
Total,run3,Engaged,2018,MEP Login,Total,18-35,Total,,Employee,56543.33,3,2,,,7,28271.665,,1.484807454,19040.62707,
Total,run3,Engaged,2018,MEP Login,Total,36-50,ER,,Employee,13170.43,3,2,4,3,7,6585.215,,1.484807454,4435.063268,
Total,run3,Engaged,2018,MEP Login,Total,36-50,Inpatient,,Employee,91604.98,3,2,3,2,7,45802.49,,1.484807454,30847.42731,
Total,run3,Engaged,2018,MEP Login,Total,36-50,Maternity,,Employee,2047.79,3,2,1,1,7,1023.895,,1.484807454,689.580994,
Total,run3,Engaged,2018,MEP Login,Total,36-50,Medical,,Employee,241644.85,3,2,295,27,7,120822.425,,1.484807454,81372.45316,
Total,run3,Engaged,2018,MEP Login,Total,36-50,Office Visit,,Employee,2237.78,3,2,14,10,7,1118.89,,1.484807454,753.5589864,
Total,run3,Engaged,2018,MEP Login,Total,36-50,Outpatient,,Employee,58587.91,3,2,42,14,7,29293.955,,1.484807454,19729.12711,
Total,run3,Engaged,2018,MEP Login,Total,36-50,Pharmacy,,Employee,168531.73,3,2,229,22,7,84265.865,,1.484807454,56752.04874,
Total,run3,Engaged,2018,MEP Login,Total,36-50,Professional,,Employee,91451.96,3,2,276,27,7,45725.98,,1.484807454,30795.89874,
Total,run3,Engaged,2018,MEP Login,Total,36-50,Total,,Employee,410176.58,3,2,,,7,205088.29,,1.484807454,138124.5019,
Total,run3,Engaged,2018,MEP Login,Total,51-65,ER,,Employee,1108.96,3,2,2,2,7,554.48,,1.484807454,373.4356253,
Total,run3,Engaged,2018,MEP Login,Total,51-65,Inpatient,,Employee,51900.93,3,2,1,1,7,25950.465,,1.484807454,17477.32673,
Total,run3,Engaged,2018,MEP Login,Total,51-65,Medical,,Employee,112161.75,3,2,169,16,7,56080.875,,1.484807454,37769.79624,
Total,run3,Engaged,2018,MEP Login,Total,51-65,Office Visit,,Employee,2184.61,3,2,13,10,7,1092.305,,1.484807454,735.6543079,
Total,run3,Engaged,2018,MEP Login,Total,51-65,Outpatient,,Employee,24009.51,3,2,27,11,7,12004.755,,1.484807454,8085.058415,
Total,run3,Engaged,2018,MEP Login,Total,51-65,Pharmacy,,Employee,5337.84,3,2,152,14,7,2668.92,,1.484807454,1797.485588,
Total,run3,Engaged,2018,MEP Login,Total,51-65,Professional,,Employee,36251.31,3,2,159,16,7,18125.655,,1.484807454,12207.4111,
Total,run3,Engaged,2018,MEP Login,Total,51-65,Total,,Employee,117499.59,3,2,,,7,58749.795,,1.484807454,39567.28183,
